image_path,image_name,true_class,image_width,image_height,horizontal_ratio,horizontal_count,vertical_ratio,vertical_count,diagonal_45_ratio,diagonal_45_count,diagonal_135_ratio,diagonal_135_count,total_diagonal_ratio,total_diagonal_count,mean_edge_strength,max_edge_strength,std_edge_strength,edge_density,orientation_entropy,orientation_std,orientation_range,geometric_regularity,dominant_orientation_idx,dominant_orientation_strength,vertical_horizontal_ratio,diagonal_geometric_ratio,pattern_uniformity,orientation_concentration,orientation_spread
synthetic_images/open_area/image_0001.jpg,open_area_synthetic_0001.jpg,open_area,800,450,0.24608163582342213,5200.430130390949,0.34440634990162755,5958.337140645935,0.25350006369087247,4872.73467535106,0.1497434881116038,2696.8849255493797,0.4529096594502612,8810.653266434256,1053.695897257168,1140.3946685248927,50.242468063893185,0.051775253414023066,2.75821870667312,52.57348098246542,180.67451740094097,1.0000000000000002,1.1038770435032068,0.35513161505565444,1.246424850016997,0.4233458876539339,0.9434502708238779,0.34537945416171417,8.785970980788955
synthetic_images/open_area/image_0002.jpg,open_area_synthetic_0002.jpg,open_area,800,449,0.26497145526190025,8546.504890802717,0.2834530354768006,10340.557816402657,0.24617571323789514,7790.6023557770595,0.20245390098517752,7443.2495749582395,0.49196649816428306,15513.945468251177,1064.6157784733603,1140.3946685248927,50.444169973771565,0.08919221777786311,2.933873873554364,55.908065353745336,185.44798218864034,0.9999999999999998,0.8758443518013662,0.2776061817490624,1.2962610109991757,0.4531534540682411,0.9656516914490065,0.2882899833329405,9.08128752440302
synthetic_images/open_area/image_0003.jpg,open_area_synthetic_0003.jpg,open_area,540,360,0.298157484050951,6417.862758432161,0.3571438882601067,7684.870475418683,0.13947602679915086,3055.0510746255445,0.17181755331756066,3200.592334474673,0.3338699442466279,6934.366256240182,1043.8894991398845,1140.3946685248927,44.582717556857304,0.09654670132524755,2.6336263257310053,55.078701598374614,177.76167950128743,1.0,1.0001549467836346,0.37686370425297544,0.9635985782439568,0.33214754300408317,0.8845360369822945,0.3972768272099752,9.101719217854507
synthetic_images/open_area/image_0004.jpg,open_area_synthetic_0004.jpg,open_area,612,424,0.3014733987120232,4159.325168316813,0.1882739517813044,2663.5720896231287,0.2623955769127546,3114.0563090614623,0.2319396377901476,3275.269542579609,0.47424855790049625,5697.302214562385,1062.6275927561255,1140.3946685248927,50.36141196818729,0.0419919715115097,3.0111334453078786,60.533066637902124,180.3815058429312,1.0,0.0,0.2930137554928345,0.9231458966956776,0.5485677638255948,0.9511938033531719,0.19204155445828242,8.98703944894153
synthetic_images/open_area/image_0005.jpg,open_area_synthetic_0005.jpg,open_area,612,408,0.1371437871332088,3692.7667301514266,0.40273530581646666,11662.85551109083,0.21609066595218548,5895.7539860393435,0.22133778411027874,5291.124194451514,0.45933909338098466,11909.53374737807,1061.0443122481795,1140.3946685248927,49.30488419603336,0.11097041144939931,2.6444263400225285,43.969093683656254,182.18108912362052,1.0,1.098584785667242,0.42614636288035906,3.4482505399105907,0.4474821763967299,0.8790323640844773,0.44041127902253674,9.01971767006948
synthetic_images/open_area/image_0006.jpg,open_area_synthetic_0006.jpg,open_area,612,407,0.22526408141513204,6273.639249170768,0.36540616020672007,10813.620859092684,0.17563940706546313,4626.350113243984,0.2360801947706827,5790.067654311902,0.4149500321026724,10977.785182877267,1053.8712188876507,1140.3946685248927,48.64330657738154,0.11100812542070843,2.7684276291627716,51.80621789662683,177.3509097734406,1.0,0.9220920364144247,0.35391801734523937,1.3666314238337745,0.403350993329008,0.9444768566120354,0.3697575399685956,8.980175180066762
synthetic_images/open_area/image_0007.jpg,open_area_synthetic_0007.jpg,open_area,800,533,0.2061890553971793,9204.727872481879,0.29388755048661525,13450.024377350483,0.24650711949907383,9160.429484964337,0.2430041511943609,8917.889794543638,0.4481708817871764,18919.13561865102,1061.385529544008,1140.3946685248927,49.50910762484494,0.09276532295410188,2.8934294281613804,53.31694918095394,185.06715099474238,1.0,0.8093427320145754,0.3197142563537803,1.3653994000057426,0.46399514888069693,0.9658785009577182,0.3142046468249984,8.94861164918725
synthetic_images/open_area/image_0008.jpg,open_area_synthetic_0008.jpg,open_area,612,405,0.18192167855467364,5051.126166280035,0.40255406325738813,10510.629624760775,0.20256020369570152,5016.602787037356,0.17795946212660005,4904.321452921087,0.4362094765422307,9761.915986132512,1057.1031966418257,1140.3946685248927,48.37411933704579,0.10091556117404268,2.6642934002727383,48.11302375372451,175.06886508836828,1.0,1.0086641531078022,0.41729090624673876,2.3464535140818943,0.404583895223879,0.8970710219004405,0.4070225389157085,9.217916364472975
synthetic_images/open_area/image_0009.jpg,open_area_synthetic_0009.jpg,open_area,800,500,0.3680801897357555,18395.224098734874,0.3091553230777167,14176.080199879254,0.17103637658177398,8685.718860997968,0.17097838666254866,7817.6434522943355,0.3927207457867653,15689.193951492683,1052.4539160587299,1140.3946685248927,46.60824532883366,0.12341380462673451,2.797213107504653,61.602822193637756,177.6191072370624,1.0,0.10221131164968686,0.3794933737989799,0.12626537103626434,0.3582197541382522,0.9259979088916184,0.3015987532810766,9.005533469422549
synthetic_images/open_area/image_0010.jpg,open_area_synthetic_0010.jpg,open_area,800,450,0.22922055218737142,4664.987232026527,0.311779898490324,7114.425598669182,0.2574296215958674,5007.700193076978,0.17166668111099506,3303.913635188242,0.41492000703936893,8133.635637783513,1057.915249046252,1140.3946685248927,48.30170480388947,0.05156261706049746,2.78180850326015,53.91241233601653,178.06978517060023,1.0000000000000002,1.2453692025614331,0.33172140099176634,2.0305081154978986,0.4323725567743172,0.9286240790509266,0.3648959613783075,9.03831734731633
synthetic_images/open_area/image_0011.jpg,open_area_synthetic_0011.jpg,open_area,800,600,0.44793377564196873,10973.182071116114,0.23730289126708437,6672.402792271632,0.1949294657907446,4286.650789322837,0.15958708553237105,3446.307426419204,0.3224513165527231,8001.0479241807725,1051.1136760795785,1140.3946685248927,43.88464335913308,0.0571066212080768,2.7725022461030697,65.30683635863628,183.82831038530918,1.0000000000000002,0.10539915047066546,0.4223080231449924,0.34904972521662486,0.3205390276003285,0.8984174813312232,0.242104908177741,8.913169373570383
synthetic_images/open_area/image_0012.jpg,open_area_synthetic_0012.jpg,open_area,800,533,0.15847383386128086,3183.75742634638,0.4208550865937578,8567.777896593578,0.22376573124136762,4166.106996207777,0.19658734313475004,3389.1542144853493,0.3922849670831517,8470.10011978681,1061.0796004447266,1140.3946685248927,49.08326029543929,0.04519371271584214,2.672521580841094,46.13774738638099,179.1008588103494,0.9999999999999998,0.8792440082524449,0.40954154567078366,2.7394207367382553,0.45965774699314405,0.9004203605947413,0.42618612284921514,9.036825252975733
synthetic_images/open_area/image_0013.jpg,open_area_synthetic_0013.jpg,open_area,612,407,0.2163502845073831,6569.908814764148,0.3883073356642232,9714.967470661042,0.19942622174855298,4499.215271270988,0.238323079045845,6151.5094674843485,0.42886598344571525,10225.659709592712,1052.4300495312582,1140.3946685248927,50.25352928666316,0.10868720498078688,2.756716223927509,52.19801318437814,181.37507160966751,1.0,1.06067409535984,0.35427135860854575,1.3682272566705356,0.433106103221427,0.9224342905981776,0.37700113225168624,9.274951310643356
synthetic_images/open_area/image_0014.jpg,open_area_synthetic_0014.jpg,open_area,800,531,0.25138141299992345,9097.926383754928,0.2993101050419586,12417.494145351497,0.1578091707434152,5326.6052093533835,0.2779319744025164,9359.457931041568,0.4667004234467421,13777.195507800394,1053.2272478650407,1140.3946685248927,48.412124135496306,0.08178335143895624,2.755337056525151,53.51402656033169,175.17733736933997,1.0,1.1198996189833017,0.3636133916732121,1.2022012685433827,0.4299909420557583,0.9347055008749091,0.3416056817287814,9.091372304842595
synthetic_images/open_area/image_0015.jpg,open_area_synthetic_0015.jpg,open_area,800,600,0.18467918486252854,3862.8364792418038,0.3785460068623854,9421.233209055117,0.16914769301082955,4534.884768952324,0.28322014254016936,6209.651060126613,0.46583705238689543,11506.035631272965,1061.9470832517172,1140.3946685248927,49.096232979613596,0.052297819745934684,2.8160273938703004,49.42705527275171,185.10503878945732,1.0,0.9844649447120978,0.38298997402429574,2.3179807021530636,0.4860039072457183,0.9358233848051805,0.35973729559147755,8.978842279979386
synthetic_images/open_area/image_0016.jpg,open_area_synthetic_0016.jpg,open_area,612,408,0.13841439982755455,3847.2016906072517,0.433443005125981,12901.539146411344,0.20102550152698806,6308.620697411996,0.22343062145593687,5488.521495504305,0.4830338232090337,11210.892763315309,1057.770029319696,1140.3946685248927,48.29886330869496,0.11366524930781456,2.6139222468684693,43.63441326606761,181.35380978976573,1.0,1.0310339428746096,0.424503338209807,3.3375829397794647,0.41974164097639693,0.8949098922674473,0.44179251815256476,9.071746924963064
synthetic_images/open_area/image_0017.jpg,open_area_synthetic_0017.jpg,open_area,800,534,0.0,0.0,0.0046451090316831315,1180.621539975956,0.5590060891489013,2569.280696118033,0.4135338205319148,1395.7654661139265,0.9941047206056671,4941.970785641963,1115.5359216820189,1140.3946685248927,28.61760267220247,0.011164061270235521,2.420405010579569,42.53810645588146,125.38334719730776,0.9999999999999998,1.9306238080352938,0.5567302904775762,0.0,0.9828309827327425,0.7293757971788462,0.2743505561305786,6.072127693119121
synthetic_images/open_area/image_0018.jpg,open_area_synthetic_0018.jpg,open_area,800,600,0.19869866710184284,3823.6119364454876,0.3217038644479017,6491.507601054187,0.23265370898901877,3232.5071870460415,0.20588452253861722,2930.0028161040223,0.4602995748040365,7009.082437204768,1060.2787270383856,1140.3946685248927,44.91801221390583,0.03320839609496576,2.767665071606511,52.022639905092134,180.50712705935078,1.0,1.0132865706625145,0.3407090615127605,1.7647130182707784,0.4307250638942343,0.921619584145152,0.370473660129631,9.036879795282841
synthetic_images/open_area/image_0019.jpg,open_area_synthetic_0019.jpg,open_area,800,600,0.1330996564560463,3364.0095302505492,0.44893724165899873,11216.678485146793,0.23810922801978923,5905.870455935661,0.17907835125348315,4180.228534656879,0.4327305419157073,10381.637639926405,1059.1712467179543,1140.3946685248927,48.70007392992262,0.04646901837250907,2.571214039859506,44.090138177201126,179.49841770890256,1.0,1.0993117550225056,0.42701235991120134,3.5264080289095077,0.436739657038939,0.901965120390908,0.4551755632502888,9.47105971528157
synthetic_images/open_area/image_0020.jpg,open_area_synthetic_0020.jpg,open_area,612,408,0.011962864102578335,0.0,0.0,0.0,0.5255523697833117,2669.7503244589216,0.47436225959158657,1954.8923379299295,0.9958678267538479,4648.413146260125,1111.5677691682356,1140.3946685248927,28.811136978682086,0.016424451071896634,2.4669851327060437,46.34185191654485,127.42225396317264,0.9999999999999998,1.9852600890203704,0.517611254783633,0.10022058086239229,0.9751802191929718,0.7428362830291865,0.27549955287548605,5.947727608199053
synthetic_images/open_area/image_0021.jpg,open_area_synthetic_0021.jpg,open_area,800,530,0.2611788820972201,14312.988794770818,0.34924490976958444,19387.46312524707,0.20682552483296723,9647.429142101852,0.18045759151527413,9641.576988754248,0.37056989223417575,18559.477145209206,1056.7181695060654,1140.3946685248927,48.988232724191654,0.12657712795235668,2.780084008744457,55.288941763275815,179.82317774584257,0.9999999999999998,1.0494573263368192,0.3447338263999524,1.6072400871473949,0.40007245675605746,0.9378736972300752,0.3695270889569483,9.017779630121808
synthetic_images/open_area/image_0022.jpg,open_area_synthetic_0022.jpg,open_area,612,405,0.18248263573992787,4457.84751624624,0.3683149778960958,9934.290116616523,0.2156508049504307,5280.188072174513,0.19365028953221078,4627.483224024179,0.4012757184662602,9958.259249912737,1053.6249044433584,1140.3946685248927,48.258726386247886,0.0956123924706695,2.6739794288907124,48.7904758837777,184.26800553106045,1.0,0.9965606151266138,0.40202040746210993,2.275012241634449,0.4200916288784762,0.913950046345778,0.4141226278997403,9.016240038609286
synthetic_images/open_area/image_0023.jpg,open_area_synthetic_0023.jpg,open_area,612,408,0.2090763698176927,3743.8392452581734,0.3001249223031438,6074.627508993007,0.26000124679098313,4308.2188661560795,0.22040175135619805,4879.542970429642,0.49129954952088156,9670.172075425764,1061.6014262277558,1140.3946685248927,48.92974788802476,0.08006304682724931,2.899626963440516,51.693720378595245,177.26187027951354,1.0000000000000002,0.9555652344474365,0.2989709100747528,1.3074214024784,0.4801704011745411,0.950660390997491,0.33113025105281435,9.189693427554936
synthetic_images/open_area/image_0024.jpg,open_area_synthetic_0024.jpg,open_area,540,360,0.298639078271232,6258.668360806334,0.3995323407774769,7906.22185119714,0.1551894842351528,2822.2591899995523,0.16134212306578966,3425.6791463694626,0.34559481488256194,6311.220197720184,1048.1547864046352,1140.3946685248927,44.986054918647184,0.1029237579127367,2.6591215556971686,55.73092811370722,178.10324204246487,1.0,1.156345048943559,0.35781190647495437,1.647501728925719,0.32445556178535895,0.9186924843376307,0.4100791293476619,9.059521112950467
